0,1
187.51299999999998,402.0
187.51299999999998,603.0
187.51299999999998,804.0
187.85299999999998,1006.0
187.85299999999998,1207.0
187.85299999999998,1408.0
190.43899999999996,1610.0
190.43899999999996,1811.0
191.60099999999997,2013.0
191.60099999999997,2214.0
191.60099999999997,2415.0
194.19199999999998,2617.0
194.19199999999998,2818.0
194.19199999999998,3019.0
194.19199999999998,3220.0
194.19199999999998,3421.0
195.17699999999996,3623.0
195.605,3825.0
195.605,4026.0
197.87499999999997,4228.0
197.90999999999997,4430.0
199.57999999999998,4632.0
199.57999999999998,4833.0
199.57999999999998,5034.0
200.04199999999997,5236.0
200.04199999999997,5437.0
200.50199999999998,5639.0
201.785,5841.0
202.048,6043.0
202.956,6245.0
202.956,6446.0
204.55899999999997,6648.0
204.55899999999997,6849.0
204.55899999999997,7050.0
204.71999999999997,7252.0
206.69799999999998,7454.0
206.69799999999998,7655.0
207.548,7857.0
207.548,8058.0
207.548,8259.0
207.548,8460.0
207.548,8661.0
207.548,8862.0
208.17899999999997,9064.0
208.17899999999997,9265.0
208.70999999999998,9467.0
208.70999999999998,9668.0
209.956,9870.0
209.956,10071.0
209.956,10272.0
209.969,10474.0
210.295,10676.0
210.295,10877.0
210.601,11079.0
210.831,11281.0
210.831,11482.0
211.21499999999997,11684.0
211.30999999999997,11886.0
211.39,12088.0
211.742,12290.0
212.134,12492.0
212.134,12693.0
212.142,12895.0
212.142,13096.0
212.142,13297.0
212.70499999999998,13499.0
212.791,13701.0
212.791,13902.0
212.791,14103.0
212.873,14305.0
212.91099999999997,14507.0
213.028,14709.0
213.028,14910.0
213.27399999999997,15112.0
213.27399999999997,15313.0
213.27399999999997,15514.0
213.27399999999997,15715.0
213.37699999999998,15917.0
213.37699999999998,16118.0
213.37699999999998,16319.0
213.37699999999998,16520.0
213.37699999999998,16721.0
213.37699999999998,16922.0
213.44799999999998,17124.0
213.54,17326.0
213.54,17527.0
213.79299999999998,17729.0
213.79299999999998,17930.0
213.79299999999998,18131.0
213.79299999999998,18332.0
213.79299999999998,18533.0
213.79299999999998,18734.0
213.79299999999998,18935.0
214.49899999999997,19137.0
214.54999999999998,19339.0
214.54999999999998,19540.0
214.54999999999998,19741.0
215.051,19943.0
215.14399999999998,20145.0
215.14399999999998,20346.0
215.14399999999998,20547.0
215.14399999999998,20748.0
215.14399999999998,20949.0
215.14399999999998,21150.0
215.25499999999997,21352.0
215.33999999999997,21554.0
215.33999999999997,21755.0
215.33999999999997,21956.0
215.34799999999996,22158.0
215.34799999999996,22359.0
215.34799999999996,22560.0
215.45399999999998,22762.0
215.45399999999998,22963.0
215.45399999999998,23164.0
215.503,23366.0
215.503,23567.0
215.51099999999997,23769.0
215.51099999999997,23970.0
215.51099999999997,24171.0
215.51099999999997,24372.0
215.51099999999997,24573.0
215.51099999999997,24774.0
215.61699999999996,24976.0
215.61699999999996,25177.0
215.61699999999996,25378.0
215.62199999999996,25580.0
215.62199999999996,25781.0
215.62199999999996,25982.0
215.62199999999996,26183.0
215.62199999999996,26384.0
215.62199999999996,26585.0
215.62199999999996,26786.0
215.62199999999996,26987.0
215.62199999999996,27188.0
215.62199999999996,27389.0
215.62199999999996,27590.0
